cross,reynolds,temporal_l,temporal_r,viscous
0.0024529109035527435,2.714495492932281e-06,-0.0006908112988865963,-0.000697468323270847,0.0013120568534414154
0.003116503552347044,3.878232186447762e-06,-0.00043830976673308724,-0.00039384398100894596,0.0012468532716747027
0.002691358465390398,2.6950069576474256e-06,0.0003563906327067676,0.00040486115554569407,-3.462773170324722e-05
0.0014276170485586998,7.350581714316176e-07,0.000706111811087486,0.0006994809644931978,-0.0006527785531099447
0.0005360156250552527,1.0172744795850439e-07,0.0004193821382000348,0.0003968174102385479,-0.00033897776416083516
0.0031056191871034425,3.500069833836058e-06,0.0005147801734269138,0.0006012007863133685,-0.0006442006363005636
0.07703762668281057,0.0028279736918020966,0.012992476242068559,0.01567737553465758,-0.011839994239119467
0.0015640820727665875,1.3142765018174872e-06,-0.0003052309826404569,-0.000367963713100362,0.0007054331282455679
0.0023065384933169484,2.393892613142842e-06,-0.0006421945642990619,-0.0006520219662631732,0.0012450793445483227
0.0030114705244977022,3.597399551025865e-06,-0.0004861628829757806,-0.0004502695826793266,0.0012447366682019258
0.00277295781722357,2.827592220429506e-06,0.00023331402877352825,0.00028316656826175385,3.52889871959583e-05
0.0016151093664989844,9.257809270312692e-07,0.0006757793342075855,0.0006777873005906441,-0.0006644961147918276
0.0006611067718707675,1.5216330174140163e-07,0.0004697562072790087,0.0004479839732633252,-0.00040392008531851885
0.003284289821172958,3.83830944898858e-06,0.0005312149545767419,0.0006127717982986701,-0.0006952769440118269
0.08071527955928401,0.0030746093559258286,0.013135314766381486,0.015947706802693105,-0.012469602233982857
0.0014935662529929924,1.2035088735199447e-06,-0.0003453910529582093,-0.00032725913898976815,0.0004572935435940371
0.002170445784398636,2.1147788871322394e-06,-0.0005936589443754339,-0.0006057057300407546,0.0011795605294570993
0.002896202967312773,3.30740102599046e-06,-0.0005172444815771904,-0.0004892091171412555,0.0012319982004733686
0.0028245482337938125,2.9019902547214255e-06,0.00011791537415950817,0.0001671468695183238,0.00010161682507853122
0.001793305661802675,1.1239312094629994e-06,0.0006276694860361113,0.0006378042273996082,-0.000665403413610848
0.0007996528188963119,2.189315509253716e-07,0.0005118334960911093,0.0004921526729516114,-0.0004687991585367291
0.003470508019075324,4.203204447051068e-06,0.000551989879222865,0.0006288640464257853,-0.0007503668587968675
0.0844551038066629,0.0033344778265458927,0.013277037634889065,0.01606392874980787,-0.012844655498240487
0.0014387291806525495,1.1112269982195384e-06,-0.00023156237975415688,-0.0002879429072425498,0.0006097353781115275
0.0020445869043485216,1.8727316424494572e-06,-0.000546269496203864,-0.0005597383153128171,0.0011162223146886346
0.0027743876608242843,3.0185904983108956e-06,-0.0005342039026968483,-0.0005131840784546144,0.0012103199625402789
0.0028481053899225466,2.920914423047395e-06,1.2896172045480404e-05,5.9916776058964846e-05,0.00016276346460306589
0.0019577747164340647,1.320103802075663e-06,0.0005648852402306827,0.0005822215555093765,-0.0006563063094884667
0.00094915944157527,3.034045634181578e-07,0.0005431233775569656,0.000526708156556731,-0.0005318140534220622
0.003665234681117658,4.598486639684542e-06,0.0005758986930783386,0.0006484559438925189,-0.0008092006040681596
0.08827389436288555,0.0036083382405823756,0.013426153292404543,0.016335765229777255,-0.013422470585406854
0.0013827530309934585,1.0308999496754682e-06,-0.0002766758289650739,-0.0002570721768598797,0.0004383825309855335
0.0019287221913325103,1.6634223847545515e-06,-0.0005006804214835275,-0.0005149670015347082,0.0010555915724323696
0.0026491366882729008,2.7386934713510522e-06,-0.0005395334286346686,-0.00052463652621372,0.0011813395761389785
0.0028462177610667785,2.889870311696744e-06,-8.003812435272554e-05,-3.640700763908403e-05,0.00021758340205852832
0.002104892839363542,1.5049465795274795e-06,0.000490955130191704,0.0005142798442340368,-0.0006383511388067514
0.0011065004932732032,4.057181202534543e-07,0.0005618074275856795,0.00054961663445635,-0.0005912886490230035
0.0038690409098510203,5.027334089538578e-06,0.0006013445665151702,0.0006701242138488719,-0.0008712794390893161
0.09215667700699218,0.0038962342402079726,0.013571720966396849,0.016461089927062064,-0.01386269241686161
0.0013404733614567075,9.641814905421278e-07,-0.00017460641801950017,-0.00022524916796320472,0.000529373355066102
0.0018224736828582023,1.4827763462893341e-06,-0.00045734731639817885,-0.00047197839769604386,0.00099802742532465
0.002523019085105055,2.473121850513503e-06,-0.0005355022996992278,-0.0005258408155424537,0.00114659905366612
0.002821859370990384,2.8161737918198586e-06,-0.00016003379338721928,-0.00012058994025656958,0.0002653485369693391
0.002231941030187915,1.6700589496159293e-06,0.00040953612023996187,0.0004374737161269124,-0.0006129118792562059
0.0012681018139638661,5.24540718939229e-07,0.0005668412406176762,0.0005595550222008823,-0.0006457511591500911
0.00408200735432862,5.4919557748889865e-06,0.0006264520605841681,0.0006921317356715889,-0.0009358936469889348
0.09611843479434722,0.004198931418572415,0.013722665188742744,0.016729118750568567,-0.014398087764389611
0.0012959297249936132,9.051068141285286e-07,-0.00022263359459542947,-0.00020206397662620484,0.0004252842297793715
0.0017253652557064772,1.327048821065404e-06,-0.0004165727901387173,-0.0004311848314610924,0.0009437580488089832
0.002398106945374067,2.225351709724263e-06,-0.0005241246826047802,-0.0005188533926886833,0.0011075110655469744
0.002778194107431897,2.70804376059645e-06,-0.00022692892433815183,-0.00019213704474061819,0.00030570135616952033
0.0023371310889561177,1.8086828122707978e-06,0.00032416519747454237,0.0003552920357070966,-0.0005814829630020977
0.0014301488029698443,6.570266069698477e-07,0.0005579795306663645,0.0005559667256375819,-0.0006939919786935942
0.004303656228141973,5.99319000174297e-06,0.0006492067482647227,0.0007125534391174695,-0.001002157605659134
